entity_id,segment_id,horizon_y,event_era,missing_count,population_bin,gdp_bin,energy_per_capita_bin,energy_per_gdp_bin,electricity_demand_per_capita_bin,carbon_intensity_elec_bin,fossil_share_energy_bin,renewables_share_energy_bin,low_carbon_share_energy_bin,energy_cons_change_pct_bin,fossil_cons_change_pct_bin,renewables_cons_change_pct_bin,fossil_share_elec_bin,renewables_share_elec_bin,low_carbon_share_elec_bin,fossil_share_energy_chg1_bin,renewables_share_energy_chg1_bin,energy_cons_change_pct_std5_bin,fossil_share_energy_std5_bin,slice_hard_transition,target_fossil_share_rebound_next,row_id
-69703841879815501,0,2,3,0,8,10,10,5,11,10,7,3,4,4,6,3,7,3,4,11,3,0,8,0,0,4787
1965158431155843812,0,2,0,4,10,9,10,11,8,6,6,2,5,11,11,5,5,3,6,-1,-1,-1,-1,0,0,4791
1965158431155843812,0,2,0,2,10,9,10,11,8,6,6,2,5,1,0,7,5,3,6,3,7,-1,-1,0,0,4792
1965158431155843812,0,2,0,0,10,8,9,11,7,6,6,2,5,0,0,0,5,3,6,2,3,10,5,0,0,4793
1965158431155843812,0,2,0,0,10,8,8,11,7,5,6,3,5,0,0,11,4,4,7,1,8,10,8,0,0,4794
1965158431155843812,0,2,0,0,10,7,8,11,7,5,5,3,6,0,0,7,4,4,7,2,8,10,9,0,0,4795
1965158431155843812,0,2,0,0,10,7,8,11,6,5,5,3,6,2,2,0,4,4,7,4,2,6,9,0,0,4796
1965158431155843812,0,2,0,0,10,7,7,11,6,4,4,3,7,1,0,1,3,4,8,1,3,6,9,0,0,4797
1965158431155843812,0,2,0,0,10,7,7,11,6,4,4,3,7,1,1,8,3,4,8,2,7,6,9,0,0,4798
1965158431155843812,0,2,0,0,10,7,7,11,6,4,4,4,7,1,1,11,3,5,8,2,10,5,9,0,1,4799
1965158431155843812,0,2,0,0,10,7,7,11,6,4,4,4,7,2,3,1,3,4,8,9,3,1,8,0,0,4800
1965158431155843812,0,2,1,0,10,7,7,11,6,4,4,3,7,4,4,0,3,4,8,4,2,2,5,0,0,4801
1965158431155843812,0,2,1,0,10,7,7,11,6,4,4,3,7,2,3,6,3,4,8,5,7,0,3,0,1,4802
1965158431155843812,0,2,1,0,10,8,7,11,6,4,4,3,7,3,3,0,3,4,8,8,2,0,2,0,0,4803
1965158431155843812,0,2,1,0,10,8,7,11,6,4,4,3,7,6,6,2,3,4,8,5,3,0,2,0,0,4804
1965158431155843812,0,2,1,0,10,8,7,11,6,3,4,3,7,3,2,10,3,4,8,1,8,0,5,0,0,4805
1965158431155843812,0,2,1,0,9,8,7,11,6,3,4,3,7,5,5,6,3,4,8,5,6,0,6,0,0,4806
1965158431155843812,0,2,1,0,9,8,8,11,7,4,4,3,7,5,5,5,3,4,8,5,6,0,6,0,0,4807
1965158431155843812,0,2,1,0,9,9,8,11,7,4,4,3,7,3,4,0,3,4,8,7,2,0,5,0,0,4808
1965158431155843812,0,2,1,0,9,9,7,10,7,4,3,3,8,1,1,8,3,4,8,4,8,1,2,0,0,4809
1965158431155843812,0,2,1,0,9,8,7,10,6,4,3,4,8,0,0,5,3,4,8,1,8,7,6,0,1,4810
1965158431155843812,0,2,2,0,9,9,7,11,7,4,3,4,8,9,10,7,3,4,8,7,6,8,6,0,1,4811
1965158431155843812,0,2,2,0,9,9,7,10,7,4,3,3,8,6,8,0,3,4,8,10,2,8,6,0,0,4812
1965158431155843812,0,2,2,0,9,9,7,10,7,4,3,3,8,2,2,4,3,4,8,4,6,8,5,0,0,4813
1965158431155843812,0,2,2,0,9,9,7,10,7,4,3,4,8,1,1,11,3,4,8,4,9,8,3,0,0,4814
1965158431155843812,0,2,2,0,9,9,6,10,6,4,2,3,9,0,0,0,3,4,8,0,1,7,7,0,0,4815
1965158431155843812,0,2,2,0,9,8,6,10,6,3,2,3,9,0,0,0,3,3,8,0,2,8,10,0,0,4816
1965158431155843812,0,2,3,0,9,8,6,10,6,4,2,4,9,7,10,10,3,4,8,11,8,8,10,0,0,4817
1965158431155843812,0,2,3,0,9,8,6,9,6,3,2,4,9,0,0,9,2,4,9,0,9,8,10,0,1,4818
8674985933942210479,0,2,0,6,11,11,11,10,-1,-1,5,5,6,4,3,8,5,5,6,-1,-1,-1,-1,0,0,4822
8674985933942210479,0,2,0,4,11,11,11,10,-1,-1,5,5,6,3,3,4,5,5,6,3,5,-1,-1,0,1,4823
8674985933942210479,0,2,0,2,11,11,11,10,-1,-1,5,5,6,5,6,2,5,5,6,9,2,0,3,0,0,4824
8674985933942210479,0,2,0,2,11,11,11,10,-1,-1,5,5,6,5,6,7,5,5,6,5,8,0,2,0,0,4825
8674985933942210479,0,2,0,2,11,11,11,9,-1,-1,5,5,6,5,6,2,5,5,6,7,2,0,2,0,0,4826
8674985933942210479,0,2,0,2,11,11,11,9,-1,-1,5,5,6,5,5,8,5,5,6,2,8,0,3,0,1,4827
8674985933942210479,0,2,0,2,11,11,11,9,-1,-1,5,5,6,6,7,6,5,5,6,7,7,0,3,0,1,4828
8674985933942210479,0,2,0,2,11,11,11,9,-1,-1,5,5,6,4,5,5,5,5,6,9,6,0,3,0,0,4829
8674985933942210479,0,2,0,2,11,11,11,9,-1,-1,5,5,6,4,4,2,5,5,6,5,2,0,3,0,0,4830
8674985933942210479,0,2,0,2,11,11,11,9,-1,-1,5,5,6,5,5,3,5,5,6,3,3,0,2,0,1,4831
8674985933942210479,0,2,1,0,11,11,11,9,11,7,5,5,6,5,7,1,5,5,6,9,2,0,2,0,0,4832
8674985933942210479,0,2,1,0,11,11,11,8,11,7,5,4,6,2,2,1,5,4,6,8,2,1,2,0,0,4833
8674985933942210479,0,2,1,0,11,11,11,8,11,7,5,5,6,5,5,9,5,4,6,3,8,1,3,0,1,4834
8674985933942210479,0,2,1,0,11,11,11,8,11,7,5,5,6,4,4,6,5,5,6,7,7,1,3,0,0,4835
8674985933942210479,0,2,1,0,11,11,11,8,11,7,5,5,6,5,6,5,5,4,6,7,3,1,2,0,0,4836
8674985933942210479,0,2,1,0,11,11,11,8,11,7,5,5,6,3,4,6,5,4,6,7,6,1,2,0,0,4837
8674985933942210479,0,2,1,0,11,11,11,8,11,7,5,5,6,3,3,8,5,5,6,3,8,0,2,0,0,4838
8674985933942210479,0,2,1,0,11,11,11,7,11,7,5,5,6,5,6,4,5,4,6,8,2,0,2,0,0,4839
8674985933942210479,0,2,1,0,11,11,11,7,11,6,5,5,6,2,1,9,5,5,6,2,9,1,4,0,0,4840
8674985933942210479,0,2,1,0,11,11,11,7,11,6,4,6,7,1,0,7,5,5,6,2,9,2,6,0,0,4841
8674985933942210479,0,2,2,0,11,11,11,7,11,6,4,6,7,6,7,6,5,5,6,8,6,3,6,0,0,4842
8674985933942210479,0,2,2,0,11,11,11,7,11,6,4,7,7,3,2,8,5,5,6,2,10,3,6,0,0,4843
8674985933942210479,0,2,2,0,11,11,11,7,11,5,4,7,7,2,2,3,5,5,6,7,4,3,5,0,0,4844
8674985933942210479,0,2,2,0,11,11,11,7,11,5,4,7,7,6,6,7,5,5,6,4,7,4,4,0,0,4845
8674985933942210479,0,2,2,0,11,11,11,7,11,5,4,7,7,4,5,5,5,5,6,5,7,2,4,0,0,4846
8674985933942210479,0,2,2,0,11,11,11,6,11,5,4,7,7,3,3,5,5,5,6,4,7,1,2,0,0,4847
8674985933942210479,0,2,3,0,11,11,10,6,11,5,4,7,7,3,3,7,5,6,7,2,9,1,4,0,0,4848
8674985933942210479,0,2,3,0,11,11,10,6,11,4,4,7,7,4,3,7,4,6,7,2,9,0,6,0,0,4849
9032667470136887330,0,2,0,7,8,6,6,11,-1,-1,8,4,3,7,8,9,-1,5,4,-1,-1,-1,-1,0,0,4853
9032667470136887330,0,2,0,5,8,6,6,11,-1,-1,8,4,3,2,3,1,-1,5,4,8,2,-1,-1,0,0,4854
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,4,3,1,1,5,-1,5,4,4,8,5,2,0,0,4855
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,5,3,7,7,9,-1,6,4,3,8,5,3,0,1,4856
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,5,3,3,3,3,-1,6,4,7,3,4,3,0,0,4857
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,4,3,5,6,1,-1,5,4,9,2,4,3,0,0,4858
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,4,3,6,7,6,-1,6,4,5,6,4,3,0,0,4859
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,4,3,3,4,1,-1,5,4,9,2,2,3,0,0,4860
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,4,3,3,4,3,-1,5,4,7,4,1,3,0,0,4861
9032667470136887330,0,2,0,3,8,5,6,11,-1,-1,8,4,3,10,11,3,-1,5,4,9,2,6,3,0,0,4862
9032667470136887330,0,2,1,0,8,5,6,11,4,11,8,4,3,6,6,5,8,4,3,5,6,5,3,0,0,4863
9032667470136887330,0,2,1,0,8,5,6,11,4,11,8,4,3,4,4,5,7,5,4,5,6,6,2,0,0,4864
9032667470136887330,0,2,1,0,8,5,6,11,4,11,8,4,3,6,6,5,7,5,4,7,4,5,2,0,0,4865
9032667470136887330,0,2,1,0,8,5,6,11,4,11,8,4,3,0,0,8,6,6,5,2,9,8,3,0,0,4866
9032667470136887330,0,2,1,0,8,6,6,11,4,11,8,4,3,4,5,1,7,5,4,9,2,5,3,0,0,4867
9032667470136887330,0,2,1,0,8,6,6,11,4,11,8,4,3,4,5,6,6,6,5,5,7,5,3,0,0,4868
9032667470136887330,0,2,1,0,8,6,5,11,4,11,8,4,3,1,0,1,7,5,4,8,2,6,3,0,1,4869
9032667470136887330,0,2,1,0,8,6,6,11,4,11,8,4,3,8,9,7,7,5,4,5,6,7,2,0,0,4870
9032667470136887330,0,2,1,0,8,6,5,10,4,11,9,3,2,1,1,0,7,4,4,10,1,6,4,0,0,4871
9032667470136887330,0,2,1,0,8,6,5,10,4,11,8,4,3,4,3,11,7,5,4,2,10,6,4,0,0,4872
9032667470136887330,0,2,2,0,8,6,5,10,4,11,8,5,3,4,3,10,7,6,5,2,9,6,5,0,1,4873
9032667470136887330,0,2,2,0,9,7,5,10,4,11,9,4,2,7,9,0,7,5,4,10,1,5,5,0,0,4874
9032667470136887330,0,2,2,0,9,7,5,10,4,11,8,4,3,3,3,7,7,5,4,4,8,4,5,0,0,4875
9032667470136887330,0,2,2,0,9,7,5,9,4,11,8,4,3,4,4,3,7,5,4,7,3,1,4,0,0,4876
9032667470136887330,0,2,2,0,9,7,5,9,4,11,8,4,3,7,7,3,7,5,4,8,3,2,4,0,0,4877
9032667470136887330,0,2,2,0,9,7,5,8,4,11,8,4,3,1,1,3,7,5,4,5,6,4,2,0,0,4878
9032667470136887330,0,2,3,0,9,7,5,8,4,11,8,4,3,1,1,8,7,5,4,3,8,3,2,0,1,4879
6477556230680166394,0,2,0,7,8,7,7,10,-1,-1,4,9,7,8,9,6,-1,9,9,-1,-1,-1,-1,0,0,4884
6477556230680166394,0,2,0,5,8,7,7,9,-1,-1,2,10,9,4,1,9,-1,10,9,0,11,-1,-1,0,0,4885
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,3,10,8,9,10,6,-1,10,9,9,2,4,9,0,0,4886
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,3,10,8,3,3,4,-1,10,9,4,8,5,8,0,0,4887
6477556230680166394,0,2,0,3,8,8,7,10,-1,-1,3,10,8,9,10,7,-1,10,10,8,3,5,8,0,0,4888
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,3,9,8,6,7,4,-1,10,9,9,2,5,3,0,0,4889
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,2,10,9,2,1,5,-1,10,9,1,10,5,4,0,0,4890
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,2,10,9,8,9,6,-1,10,10,5,7,5,5,0,0,4891
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,2,10,9,4,4,4,-1,10,9,4,7,5,6,0,0,4892
6477556230680166394,0,2,0,3,8,8,7,9,-1,-1,2,10,9,2,1,5,-1,10,10,1,10,4,7,0,1,4893
6477556230680166394,0,2,1,0,8,8,7,9,6,2,2,10,9,8,9,5,1,10,10,9,2,4,6,0,1,4894
6477556230680166394,0,2,1,0,8,8,7,10,6,2,2,10,9,8,10,2,2,10,9,11,0,4,7,0,0,4895
6477556230680166394,0,2,1,0,8,8,7,10,6,2,3,10,8,3,4,3,2,10,9,9,2,4,8,0,0,4896
6477556230680166394,0,2,1,0,8,8,7,10,6,2,2,10,9,0,0,4,2,10,9,0,11,7,8,0,0,4897
6477556230680166394,0,2,1,0,8,8,7,10,6,2,2,10,9,10,11,8,2,10,9,2,9,8,8,0,0,4898
6477556230680166394,0,2,1,0,8,8,7,9,7,2,2,10,9,7,6,7,1,10,10,1,10,8,9,0,1,4899
6477556230680166394,0,2,1,0,8,8,8,9,7,2,2,10,9,10,11,6,1,10,10,10,1,8,9,0,0,4900
6477556230680166394,0,2,1,0,8,9,8,9,7,2,2,10,9,7,9,4,1,10,10,9,1,8,6,0,0,4901
6477556230680166394,0,2,1,0,8,9,8,9,7,2,2,10,9,6,6,5,1,10,10,4,7,4,5,0,1,4902
6477556230680166394,0,2,1,0,9,9,8,9,7,2,2,10,9,4,6,3,1,10,9,9,1,3,6,0,0,4903
6477556230680166394,0,2,2,0,9,9,7,8,7,2,2,10,9,1,1,1,2,10,9,10,1,6,6,0,0,4904
6477556230680166394,0,2,2,0,9,9,8,8,7,2,2,10,9,8,8,7,2,10,9,3,8,5,6,0,0,4905
6477556230680166394,0,2,2,0,9,9,8,8,7,2,3,10,8,7,9,3,2,10,9,10,1,4,7,0,0,4906
6477556230680166394,0,2,2,0,9,9,8,8,7,2,3,10,8,2,2,3,2,9,9,4,7,5,6,0,0,4907
6477556230680166394,0,2,2,0,9,9,7,8,6,3,3,10,8,2,2,3,3,9,8,5,6,5,5,0,1,4908
6477556230680166394,0,2,2,0,9,9,7,8,7,3,3,9,8,1,1,2,3,9,8,9,1,5,5,0,0,4909
6477556230680166394,0,2,3,0,9,8,7,9,6,3,3,9,8,0,0,0,3,9,8,11,0,5,7,0,0,4910
6477556230680166394,0,2,3,0,9,8,7,10,6,3,3,10,8,2,1,7,3,9,8,0,11,2,7,0,0,4911
8999466631855473023,0,2,0,6,10,5,1,1,-1,-1,3,9,8,9,5,11,2,9,9,-1,-1,-1,-1,0,0,4915
8999466631855473023,0,2,0,4,10,5,1,1,-1,-1,2,10,9,5,2,9,2,10,9,0,11,-1,-1,0,0,4916
8999466631855473023,0,2,0,2,10,5,1,1,-1,-1,2,10,9,10,10,8,1,10,10,2,10,4,10,0,0,4917
8999466631855473023,0,2,0,2,10,6,1,1,-1,-1,2,10,9,11,11,7,1,10,10,10,1,5,9,0,0,4918
8999466631855473023,0,2,0,2,10,6,1,2,-1,-1,2,10,9,10,11,8,1,10,10,2,9,5,9,0,0,4919
8999466631855473023,0,2,0,2,10,6,1,2,-1,-1,2,10,9,11,11,8,1,10,10,9,2,6,4,0,0,4920
8999466631855473023,0,2,0,2,10,6,1,2,-1,-1,2,10,9,11,11,8,2,10,9,8,2,2,3,0,1,4921
8999466631855473023,0,2,0,2,10,6,1,2,-1,-1,3,9,8,11,11,3,2,9,9,11,0,1,9,0,0,4922
8999466631855473023,0,2,0,2,10,6,1,2,-1,-1,4,9,7,9,11,2,3,9,8,11,0,3,11,0,0,4923
8999466631855473023,0,2,0,2,10,7,1,2,-1,-1,2,10,9,7,3,10,3,9,8,0,11,6,10,0,0,4924
8999466631855473023,0,2,1,0,10,7,2,3,1,3,3,9,8,10,11,6,3,9,8,10,1,5,10,0,0,4925
8999466631855473023,0,2,1,0,10,7,2,3,2,2,2,10,9,10,11,10,2,9,9,1,10,5,8,0,0,4926
8999466631855473023,0,2,1,0,10,7,2,3,2,3,3,9,8,10,11,3,3,9,8,11,0,4,8,0,1,4927
8999466631855473023,0,2,1,0,10,7,2,3,2,3,3,9,8,9,10,5,3,8,8,9,1,4,7,0,1,4928
8999466631855473023,0,2,1,0,10,7,2,5,2,4,4,8,7,11,11,2,4,8,7,11,0,6,10,0,0,4929
8999466631855473023,0,2,1,0,10,8,2,5,2,4,5,8,6,9,10,2,5,7,6,11,0,6,11,0,0,4930
8999466631855473023,0,2,1,0,10,8,2,3,2,4,4,9,7,0,0,9,5,8,6,0,11,9,11,0,0,4931
8999466631855473023,0,2,1,0,11,8,2,3,2,4,4,9,7,10,10,8,4,8,7,3,8,9,10,0,0,4932
8999466631855473023,0,2,1,0,11,8,2,5,3,4,4,9,7,11,11,8,4,8,7,10,1,10,9,0,0,4933
8999466631855473023,0,2,1,0,11,8,2,5,3,4,4,9,7,6,4,8,4,8,7,1,10,9,9,0,0,4934
8999466631855473023,0,2,2,0,11,8,3,5,3,4,5,8,7,11,11,2,5,7,6,11,0,9,7,0,0,4935
8999466631855473023,0,2,2,0,11,9,3,6,3,4,3,9,8,10,8,11,4,8,7,0,11,8,8,0,0,4936
8999466631855473023,0,2,2,0,11,9,3,6,3,3,2,10,9,7,2,10,3,8,8,0,11,8,11,0,0,4937
8999466631855473023,0,2,2,0,11,9,3,6,3,3,2,10,9,8,8,7,3,8,8,3,8,6,11,0,1,4938
8999466631855473023,0,2,2,0,11,9,3,6,4,4,2,10,9,10,11,6,4,8,7,9,1,5,11,0,0,4939
8999466631855473023,0,2,2,0,11,9,3,6,4,5,3,9,8,10,11,1,5,8,7,11,0,3,10,0,0,4940
8999466631855473023,0,2,3,0,11,9,4,6,4,5,3,9,8,9,10,8,4,8,7,2,9,3,10,0,0,4941
8999466631855473023,0,2,3,0,11,9,4,6,4,4,2,10,9,9,6,10,4,8,7,0,11,2,10,0,1,4942
6446856735900444781,0,2,0,6,9,7,6,11,-1,-1,9,1,2,6,8,0,8,2,3,-1,-1,-1,-1,1,0,4946
6446856735900444781,0,2,0,4,9,7,6,11,-1,-1,8,2,3,3,3,11,8,2,3,3,7,-1,-1,0,1,4947
6446856735900444781,0,2,0,2,9,7,6,11,-1,-1,9,1,2,4,5,0,8,2,3,8,2,1,2,1,0,4948
6446856735900444781,0,2,0,2,9,7,6,11,-1,-1,9,1,2,3,4,0,8,2,3,9,3,1,4,1,0,4949
6446856735900444781,0,2,0,2,9,7,6,11,-1,-1,8,1,3,7,7,11,8,2,3,2,7,1,3,0,0,4950
6446856735900444781,0,2,0,2,9,7,6,11,-1,-1,8,1,3,7,8,0,8,2,3,4,3,2,3,0,0,4951
6446856735900444781,0,2,0,2,9,8,6,11,-1,-1,8,1,3,5,6,11,8,2,3,4,7,1,4,0,0,4952
6446856735900444781,0,2,0,2,9,8,6,11,-1,-1,8,2,3,6,6,11,7,2,3,3,7,1,5,0,1,4953
6446856735900444781,0,2,0,2,9,8,6,11,-1,-1,8,2,3,2,2,0,7,2,3,4,3,2,3,0,1,4954
6446856735900444781,0,2,0,2,9,8,6,11,-1,-1,8,1,3,6,7,0,8,2,3,9,3,2,3,0,0,4955
6446856735900444781,0,2,1,0,9,8,6,11,7,11,8,2,3,4,4,11,8,2,3,4,7,1,2,0,0,4956
6446856735900444781,0,2,1,0,9,8,6,11,7,11,8,2,3,4,5,10,8,2,3,9,7,1,3,0,0,4957
6446856735900444781,0,2,1,0,10,8,6,10,7,11,8,2,3,2,2,11,8,2,3,3,7,2,3,0,1,4958
6446856735900444781,0,2,1,0,10,8,6,10,7,11,8,1,3,9,10,0,8,2,3,9,2,4,2,0,1,4959
6446856735900444781,0,2,1,0,10,9,7,10,8,11,8,1,3,10,10,7,8,2,3,8,4,6,2,0,0,4960
6446856735900444781,0,2,1,0,10,9,6,10,8,11,9,2,2,1,1,1,8,2,3,8,6,7,3,1,0,4961
6446856735900444781,0,2,1,0,10,9,6,10,8,11,9,2,2,5,6,11,8,2,3,7,8,7,3,1,0,4962
6446856735900444781,0,2,1,0,10,9,6,10,8,11,8,2,3,6,6,9,8,2,3,4,6,6,2,0,0,4963
6446856735900444781,0,2,1,0,10,9,7,10,8,11,8,1,3,9,10,0,8,2,3,8,2,6,2,0,0,4964
6446856735900444781,0,2,1,0,10,9,7,10,7,11,9,2,2,3,3,2,8,2,3,7,5,5,1,1,0,4965
6446856735900444781,0,2,2,0,10,9,7,10,8,11,9,1,2,4,5,0,8,2,3,5,3,3,1,1,0,4966
6446856735900444781,0,2,2,0,10,9,7,9,8,11,8,2,3,2,3,11,8,3,3,4,8,3,2,0,0,4967
6446856735900444781,0,2,2,0,10,9,6,9,7,11,9,1,2,2,3,0,8,2,3,8,2,4,2,1,0,4968
6446856735900444781,0,2,2,0,10,9,6,9,7,11,8,2,3,4,4,5,8,2,3,4,6,0,2,0,0,4969
6446856735900444781,0,2,2,0,10,9,6,9,7,11,8,2,3,5,5,11,8,3,3,4,8,0,2,0,0,4970
6446856735900444781,0,2,2,0,10,9,6,9,7,11,8,2,3,2,2,11,8,3,3,4,8,0,3,0,0,4971
6446856735900444781,0,2,3,0,10,9,6,9,7,10,8,3,3,7,7,9,7,3,4,3,7,2,4,0,0,4972
6446856735900444781,0,2,3,0,10,9,6,9,7,10,7,3,4,3,3,11,7,4,4,3,9,2,5,0,0,4973
-2200268633281127664,1,1,1,10,0,-1,9,-1,10,8,-1,-1,-1,11,-1,-1,10,1,1,-1,-1,11,-1,0,0,4977
-2200268633281127664,1,1,1,10,0,-1,9,-1,10,8,-1,-1,-1,7,-1,-1,10,1,1,-1,-1,11,-1,0,0,4978
-2200268633281127664,1,1,1,10,0,-1,9,-1,10,9,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,8,-1,0,0,4979
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,8,-1,-1,-1,10,-1,-1,10,1,1,-1,-1,8,-1,0,0,4980
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,8,-1,-1,-1,7,-1,-1,10,1,1,-1,-1,7,-1,0,0,4981
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,9,-1,-1,-1,9,-1,-1,10,1,1,-1,-1,4,-1,0,0,4982
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,9,-1,-1,-1,3,-1,-1,10,1,1,-1,-1,5,-1,0,0,4983
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,9,-1,-1,-1,6,-1,-1,10,1,1,-1,-1,5,-1,0,0,4984
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,9,-1,-1,-1,1,-1,-1,10,1,1,-1,-1,6,-1,0,0,4985
-2200268633281127664,1,1,1,10,0,-1,10,-1,10,8,-1,-1,-1,2,-1,-1,8,3,3,-1,-1,6,-1,0,0,4986
-2200268633281127664,1,1,2,10,0,-1,9,-1,10,6,-1,-1,-1,0,-1,-1,7,5,4,-1,-1,5,-1,0,0,4987
-2200268633281127664,1,1,2,10,0,-1,8,-1,10,6,-1,-1,-1,0,-1,-1,7,5,4,-1,-1,8,-1,0,0,4988
-2200268633281127664,1,1,2,10,0,-1,9,-1,10,6,-1,-1,-1,11,-1,-1,7,6,4,-1,-1,10,-1,0,0,4989
-2200268633281127664,1,1,2,10,0,-1,9,-1,10,6,-1,-1,-1,1,-1,-1,6,6,5,-1,-1,10,-1,0,0,4990
-2200268633281127664,1,1,2,10,0,-1,9,-1,10,6,-1,-1,-1,5,-1,-1,6,6,5,-1,-1,10,-1,0,0,4991
-2200268633281127664,1,1,2,10,0,-1,9,-1,10,6,-1,-1,-1,6,-1,-1,6,6,5,-1,-1,10,-1,0,1,4992
-2200268633281127664,1,1,3,10,0,-1,9,-1,10,6,-1,-1,-1,2,-1,-1,7,6,4,-1,-1,9,-1,0,0,4993
-2200268633281127664,1,1,3,10,0,-1,9,-1,10,6,-1,-1,-1,7,-1,-1,7,6,4,-1,-1,3,-1,0,0,4994
-2572202113575438312,1,1,1,8,8,1,0,0,0,2,-1,-1,-1,0,-1,-1,2,10,9,-1,-1,6,-1,0,0,4999
-2572202113575438312,1,1,1,8,8,1,0,0,0,2,-1,-1,-1,0,-1,-1,1,10,10,-1,-1,10,-1,0,0,5000
-2572202113575438312,1,1,1,8,8,1,0,0,0,1,-1,-1,-1,0,-1,-1,1,10,10,-1,-1,9,-1,0,1,5001
-2572202113575438312,1,1,1,8,8,2,0,0,0,2,-1,-1,-1,11,-1,-1,2,10,9,-1,-1,10,-1,0,0,5002
-2572202113575438312,1,1,1,8,8,2,0,0,0,2,-1,-1,-1,1,-1,-1,2,10,9,-1,-1,10,-1,0,0,5003
-2572202113575438312,1,1,1,8,8,2,0,0,0,2,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,11,-1,0,0,5004
-2572202113575438312,1,1,1,8,8,2,0,0,0,2,-1,-1,-1,11,-1,-1,2,10,9,-1,-1,11,-1,0,0,5005
-2572202113575438312,1,1,1,8,8,3,0,0,0,2,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,10,-1,0,1,5006
-2572202113575438312,1,1,1,8,8,3,0,0,0,2,-1,-1,-1,11,-1,-1,2,10,9,-1,-1,11,-1,0,0,5007
-2572202113575438312,1,1,1,8,8,3,0,1,0,1,-1,-1,-1,11,-1,-1,1,11,10,-1,-1,11,-1,0,1,5008
-2572202113575438312,1,1,2,8,8,3,1,1,0,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,11,-1,0,1,5009
-2572202113575438312,1,1,2,8,9,4,1,2,1,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,11,-1,0,0,5010
-2572202113575438312,1,1,2,8,9,4,1,1,1,1,-1,-1,-1,1,-1,-1,1,10,10,-1,-1,11,-1,0,1,5011
-2572202113575438312,1,1,2,8,9,4,1,0,1,1,-1,-1,-1,0,-1,-1,1,10,10,-1,-1,11,-1,0,0,5012
-2572202113575438312,1,1,2,8,9,4,0,0,1,1,-1,-1,-1,0,-1,-1,1,10,10,-1,-1,11,-1,0,0,5013
-2572202113575438312,1,1,2,8,9,4,0,0,1,1,-1,-1,-1,11,-1,-1,1,11,10,-1,-1,11,-1,0,0,5014
-2572202113575438312,1,1,3,8,9,4,0,0,1,1,-1,-1,-1,0,-1,-1,1,11,10,-1,-1,10,-1,0,0,5015
-2572202113575438312,1,1,3,8,9,4,1,1,1,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,11,-1,0,1,5016
1582006248060014108,1,1,1,8,7,2,1,5,0,2,-1,-1,-1,11,-1,-1,2,10,9,-1,-1,10,-1,0,0,5021
1582006248060014108,1,1,1,8,7,2,1,5,0,2,-1,-1,-1,9,-1,-1,2,9,9,-1,-1,9,-1,0,0,5022
1582006248060014108,1,1,1,8,7,3,1,4,0,2,-1,-1,-1,9,-1,-1,2,10,9,-1,-1,9,-1,0,1,5023
1582006248060014108,1,1,1,8,7,3,1,4,0,2,-1,-1,-1,10,-1,-1,2,9,9,-1,-1,5,-1,0,0,5024
1582006248060014108,1,1,1,8,8,3,1,3,1,1,-1,-1,-1,10,-1,-1,1,10,10,-1,-1,5,-1,0,0,5025
1582006248060014108,1,1,1,8,8,4,1,1,1,1,-1,-1,-1,0,-1,-1,1,10,10,-1,-1,9,-1,0,0,5026
1582006248060014108,1,1,1,8,8,4,1,1,1,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,10,-1,0,1,5027
1582006248060014108,1,1,1,8,8,5,1,1,1,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,10,-1,0,0,5028
1582006248060014108,1,1,1,8,8,5,2,1,1,1,-1,-1,-1,11,-1,-1,1,10,10,-1,-1,10,-1,0,1,5029
1582006248060014108,1,1,1,8,8,5,2,1,1,2,-1,-1,-1,11,-1,-1,2,10,9,-1,-1,10,-1,0,0,5030
